sample_id,r,z,p,PT_diff_srr,PT_diff_szz,PT_diff_srz,PT_diff_stt,PN1_diff_srr,PN1_diff_szz,PN1_diff_srz,PN1_diff_stt,PN1_var_srr,PN1_var_szz,PN1_var_srz,PN1_var_stt,PN2_diff_srr,PN2_diff_szz,PN2_diff_srz,PN2_diff_stt,PN2_var_srr,PN2_var_szz,PN2_var_srz,PN2_var_stt,PN3_diff_srr,PN3_diff_szz,PN3_diff_srz,PN3_diff_stt,PN3_var_srr,PN3_var_szz,PN3_var_srz,PN3_var_stt,PN4_diff_srr,PN4_diff_szz,PN4_diff_srz,PN4_diff_stt,PN4_var_srr,PN4_var_szz,PN4_var_srz,PN4_var_stt,TARGET_srr,TARGET_szz,TARGET_srz,TARGET_stt
2,1.75,0.25,133.82270213650395,0.05388551048199375,-0.09637785879919747,-7.278645041247171e-14,-0.37514503981260816,0.053885510481956445,-0.0963778587991655,-1.0836081944403427e-14,-0.37514503981262237,-1.5987211554602254e-14,1.0658141036401503e-14,-2.365530452337762e-14,-2.842170943040401e-14,0.13416000426125407,-0.09568856082039545,-1.4357381262647886e-13,-0.45312187366248224,-21.96958378697304,-0.1886475888684025,-2.304845890926468e-14,21.34075849074496,0.02797939477919087,-0.09163893519509614,-5.062647514696905e-14,-0.3334425120962834,7.0900052149728845,-1.2969521734708067,1.9331920541984644e-14,-11.413179126542147,0.053885510482043486,-0.09637785879921168,-1.1444095001219093e-13,-0.375145039812665,3.375077994860476e-14,-3.552713678800501e-15,3.0465588079930953e-14,2.842170943040401e-14,1.0821460840611667,0.3885408248206339,2.4658778264407064e-13,0.21298999867188684
2,1.25,0.5,133.82270213650395,-8.873723303558592,-1.7565909333795489,-2.0160146938022033e-13,3.0184201922935756,-8.873723303558904,-1.7565909333795986,-1.4520412368566472e-13,3.018420192293547,-5.684341886080802e-14,3.907985046680551e-14,-9.684242720291555e-14,0.0,21.198051645867977,4.221195901208141,-2.585185215792593e-13,-7.127398641841495,-13.3520571232456,10.014042842434385,1.7451866580937248e-14,46.732199931359986,0.13416000426108354,-0.09568856082049493,-1.4640186734999684e-13,-0.4531218736626528,37.200256482700524,0.4401777073597124,1.9657128126448497e-14,-35.7329974581681,-8.873723303559075,-1.756590933379666,6.747149611379336e-14,3.0184201922933767,-2.1316282072803006e-13,-9.947598300641403e-14,2.236614861254938e-14,0.0,4.290367350012019,1.027281760828405,6.424926264713499e-13,-0.8660948139166749
2,1.5,0.5,133.82270213650395,0.13416000426108354,-0.09568856082049493,-1.4640186734999684e-13,-0.4531218736626528,0.13416000426125407,-0.09568856082039545,-1.4357381262647886e-13,-0.45312187366248224,1.4210854715202004e-14,2.842170943040401e-14,-9.444266673738476e-14,-1.4210854715202004e-14,-8.873723303558592,-1.7565909333795489,-2.0160146938022033e-13,3.0184201922935756,-37.200256482700524,-0.4401777073597124,-1.9657128126448497e-14,35.7329974581681,0.053885510482043486,-0.09637785879921168,-1.1444095001219093e-13,-0.375145039812665,21.969583786973086,0.18864758886842736,-4.092861974818913e-14,-21.340758490744946,0.13416000426113328,-0.09568856082042387,1.0494926796045785e-14,-0.4531218736626528,-1.0658141036401503e-13,-3.197442310920451e-14,-1.9835679482574207e-14,1.4210854715202004e-14,2.0041155474579426,0.5801623897837835,5.333071136391649e-13,-0.07024091484528583
2,1.75,0.5,133.82270213650395,0.053885510482043486,-0.09637785879921168,-1.1444095001219093e-13,-0.375145039812665,0.05388551048199375,-0.09637785879919747,-7.278645041247171e-14,-0.37514503981260816,-3.375077994860476e-14,3.552713678800501e-15,-3.0465588079930953e-14,-2.842170943040401e-14,0.13416000426108354,-0.09568856082049493,-1.4640186734999684e-13,-0.4531218736626528,-21.969583786973086,-0.18864758886842736,4.092861974818913e-14,21.340758490744946,0.027979394779388045,-0.0916389351951068,-4.3788569599494726e-14,-0.3334425120962692,7.0900052149730035,-1.296952173470732,2.20249934641917e-14,-11.413179126542076,0.05388551048199908,-0.09637785879921168,2.8280547235180063e-15,-0.37514503981272185,-6.750155989720952e-14,1.0658141036401503e-14,-2.7415412445472442e-14,1.4210854715202004e-14,1.0821460840640906,0.3885408248201969,7.333973061974718e-13,0.21298999867282475
2,1.25,0.75,133.82270213650395,-8.873723303559075,-1.756590933379666,6.747149611379336e-14,3.0184201922933767,-8.873723303558592,-1.7565909333795489,-2.0160146938022033e-13,3.0184201922935756,2.1316282072803006e-13,9.947598300641403e-14,-2.236614861254938e-14,0.0,21.198051645867807,4.221195901207938,1.984758290631595e-13,-7.127398641841609,-13.352057123245743,10.0140428424342,-3.256348981505236e-15,46.73219993135987,0.13416000426113328,-0.09568856082042387,1.0494926796045785e-14,-0.4531218736626528,37.20025648270063,0.4401777073597799,-2.2544699968675088e-14,-35.732997458168086,-8.873723303558677,-1.7565909333794814,-4.177353383713637e-14,3.0184201922935756,7.105427357601002e-14,-3.552713678800501e-15,-9.7227151906088e-14,5.684341886080802e-14,4.290367350010996,1.0272817608282132,-7.526420876301254e-13,-0.8660948139168738
2,1.5,0.75,133.82270213650395,0.13416000426113328,-0.09568856082042387,1.0494926796045785e-14,-0.4531218736626528,0.13416000426108354,-0.09568856082049493,-1.4640186734999684e-13,-0.4531218736626528,1.0658141036401503e-13,3.197442310920451e-14,1.9835679482574207e-14,-1.4210854715202004e-14,-8.873723303559075,-1.756590933379666,6.747149611379336e-14,3.0184201922933767,-37.20025648270063,-0.4401777073597799,2.2544699968675088e-14,35.732997458168086,0.05388551048199908,-0.09637785879921168,2.8280547235180063e-15,-0.37514503981272185,21.969583786973125,0.18864758886847,-4.850835271108737e-14,-21.340758490744946,0.13416000426119012,-0.09568856082036703,8.932221135872592e-14,-0.4531218736625817,-2.1316282072803006e-14,-7.105427357601002e-15,-9.454575341090814e-14,1.4210854715202004e-14,2.0041155474585324,0.580162389783073,-1.033986947207492e-13,-0.07024091484483108
2,1.75,0.75,133.82270213650395,0.05388551048199908,-0.09637785879921168,2.8280547235180063e-15,-0.37514503981272185,0.053885510482043486,-0.09637785879921168,-1.1444095001219093e-13,-0.375145039812665,6.750155989720952e-14,-1.0658141036401503e-14,2.7415412445472442e-14,-1.4210854715202004e-14,0.13416000426113328,-0.09568856082042387,1.0494926796045785e-14,-0.4531218736626528,-21.969583786973125,-0.18864758886847,4.850835271108737e-14,21.340758490744946,0.027979394779464428,-0.09163893519506416,2.2647786642198452e-14,-0.333442512096255,7.090005214973098,-1.2969521734706433,1.4179570035538223e-14,-11.413179126542033,0.05388551048201329,-0.09637785879916905,8.499882737733294e-14,-0.3751450398126934,4.973799150320701e-14,7.105427357601002e-14,-4.207111943067925e-14,2.842170943040401e-14,1.0821460840613657,0.38854082481945795,-3.334230944276259e-13,0.2129899986721
3,1.25,0.25,142.674197088396,-9.46066196024384,-1.8727779145951722,-1.8570444917586664e-13,3.218068911593292,-9.460661960243627,-1.8727779145950372,6.081214192244475e-14,3.2180689115933774,-7.105427357601002e-14,2.1316282072803006e-14,2.100580115598534e-14,-5.684341886080802e-14,22.60016387449359,4.500400353172694,-5.4418478196851435e-14,-7.598829363917474,-14.235208220458063,10.676406165343625,8.836993745938875e-15,49.8232287716034,0.14303380953855793,-0.10201773217579557,-1.2224280388602963e-13,-0.48309291679115063,39.660809716260566,0.46929257869636487,8.246095695719718e-15,-38.09650112060595,-9.460661960243229,-1.872777914595023,-1.666658410905583e-13,3.218068911593406,1.1368683772161603e-13,-1.4210854715202004e-14,8.976645318060692e-14,5.684341886080802e-14,4.57414704010985,1.0952297186480493,-4.129284161500265e-13,-0.9233813112815028
3,1.5,0.25,142.674197088396,0.14303380953855793,-0.10201773217579557,-1.2224280388602963e-13,-0.48309291679115063,0.14303380953857214,-0.10201773217574583,-2.3330096938913756e-14,-0.4830929167910938,7.105427357601002e-15,5.3290705182007514e-14,-5.951711870857273e-17,2.842170943040401e-14,-9.46066196024384,-1.8727779145951722,-1.8570444917586664e-13,3.218068911593292,-39.660809716260566,-0.46929257869636487,-8.246095695719718e-15,38.09650112060595,0.057449683947261576,-0.10275262269961871,-6.322357681500274e-14,-0.3999584262792979,23.422727811723107,0.20112539086985848,2.6467411683001842e-14,-22.752309842156833,0.1430338095386361,-0.10201773217579202,-7.361541693752514e-14,-0.48309291679117905,6.394884621840902e-14,-7.105427357601002e-15,1.0273233198791926e-13,5.684341886080802e-14,2.136674660136322,0.6185363306964256,4.1442374540817937e-13,-0.07488689114953218
3,1.75,0.25,142.674197088396,0.057449683947261576,-0.10275262269961871,-6.322357681500274e-14,-0.3999584262792979,0.05744968394730421,-0.10275262269955121,2.6971170623591423e-14,-0.39995842627924105,-1.9539925233402755e-14,1.0658141036401503e-14,-3.7601079220948145e-15,0.0,0.14303380953855793,-0.10201773217579557,-1.2224280388602963e-13,-0.48309291679115063,-23.422727811723107,-0.20112539086985848,-2.6467411683001842e-14,22.752309842156833,0.02983004842551651,-0.09770025034801932,-5.062647514696904e-14,-0.3554975495856496,7.558962606860144,-1.3827370622305928,5.743248556665578e-15,-12.16808614762867,0.05744968394727579,-0.10275262269965779,-4.7917454660868176e-14,-0.39995842627939737,-1.0658141036401503e-14,-3.907985046680551e-14,5.5378153386349246e-14,-2.842170943040401e-14,1.1537229573970755,0.41424025469766335,3.879563337249449e-13,0.22707789159257175
